frame 	 x 	 y 	 width 	 height 	 deformation 
1.0 	 149 	 519 	 29.0 	 27.0 	 0.03571428571428571 
2.0 	 150 	 519 	 29.0 	 27.0 	 0.03571428571428571 
3.0 	 149 	 519 	 29.0 	 27.0 	 0.03571428571428571 
4.0 	 149 	 519 	 29.0 	 27.0 	 0.03571428571428571 
5.0 	 150 	 519 	 29.0 	 27.0 	 0.03571428571428571 
6.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
7.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
8.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
9.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
10.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
11.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
12.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
13.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
14.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
15.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
16.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
17.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
18.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
19.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
20.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
21.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
22.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
23.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
24.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
25.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
26.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
27.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
28.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
29.0 	 150 	 519 	 29.0 	 28.0 	 0.017543859649122806 
