frame 	 x 	 y 	 width 	 height 	 deformation 
1.0 	 215 	 518 	 30.0 	 31.0 	 0.01639344262295082 
2.0 	 215 	 518 	 29.0 	 31.0 	 0.03333333333333333 
3.0 	 215 	 518 	 29.0 	 31.0 	 0.03333333333333333 
4.0 	 215 	 518 	 29.0 	 31.0 	 0.03333333333333333 
5.0 	 215 	 518 	 31.0 	 30.0 	 0.01639344262295082 
6.0 	 215 	 518 	 29.0 	 31.0 	 0.03333333333333333 
7.0 	 215 	 518 	 29.0 	 31.0 	 0.03333333333333333 
8.0 	 215 	 518 	 29.0 	 31.0 	 0.03333333333333333 
9.0 	 215 	 518 	 29.0 	 31.0 	 0.03333333333333333 
10.0 	 215 	 518 	 29.0 	 31.0 	 0.03333333333333333 
11.0 	 215 	 518 	 29.0 	 31.0 	 0.03333333333333333 
12.0 	 215 	 518 	 30.0 	 31.0 	 0.01639344262295082 
13.0 	 215 	 518 	 30.0 	 31.0 	 0.01639344262295082 
14.0 	 215 	 518 	 30.0 	 31.0 	 0.01639344262295082 
15.0 	 215 	 518 	 30.0 	 31.0 	 0.01639344262295082 
16.0 	 215 	 518 	 30.0 	 31.0 	 0.01639344262295082 
17.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
18.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
19.0 	 215 	 518 	 30.0 	 31.0 	 0.01639344262295082 
20.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
21.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
22.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
23.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
24.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
25.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
26.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
27.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
28.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
29.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
30.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
31.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
32.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
33.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
34.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
35.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
36.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
37.0 	 216 	 518 	 30.0 	 32.0 	 0.03225806451612903 
38.0 	 216 	 518 	 30.0 	 32.0 	 0.03225806451612903 
39.0 	 216 	 518 	 30.0 	 32.0 	 0.03225806451612903 
40.0 	 216 	 518 	 30.0 	 32.0 	 0.03225806451612903 
41.0 	 216 	 518 	 30.0 	 32.0 	 0.03225806451612903 
42.0 	 216 	 518 	 30.0 	 32.0 	 0.03225806451612903 
43.0 	 216 	 518 	 30.0 	 32.0 	 0.03225806451612903 
44.0 	 216 	 518 	 30.0 	 32.0 	 0.03225806451612903 
45.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
46.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
47.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
48.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
49.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
50.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
51.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
52.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
53.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
54.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
55.0 	 216 	 518 	 30.0 	 31.0 	 0.01639344262295082 
56.0 	 217 	 518 	 30.0 	 31.0 	 0.01639344262295082 
57.0 	 217 	 518 	 30.0 	 31.0 	 0.01639344262295082 
58.0 	 217 	 518 	 30.0 	 31.0 	 0.01639344262295082 
59.0 	 217 	 518 	 30.0 	 31.0 	 0.01639344262295082 
60.0 	 217 	 518 	 30.0 	 32.0 	 0.03225806451612903 
61.0 	 217 	 518 	 30.0 	 32.0 	 0.03225806451612903 
62.0 	 217 	 518 	 30.0 	 32.0 	 0.03225806451612903 
63.0 	 217 	 518 	 30.0 	 32.0 	 0.03225806451612903 
64.0 	 217 	 518 	 30.0 	 32.0 	 0.03225806451612903 
65.0 	 217 	 518 	 30.0 	 32.0 	 0.03225806451612903 
