frame 	 x 	 y 	 width 	 height 	 deformation 
1.0 	 122 	 561 	 43.0 	 44.0 	 0.011494252873563218 
2.0 	 122 	 561 	 43.0 	 46.0 	 0.033707865168539325 
3.0 	 122 	 561 	 42.0 	 45.0 	 0.034482758620689655 
4.0 	 122 	 561 	 42.0 	 45.0 	 0.034482758620689655 
5.0 	 123 	 561 	 43.0 	 46.0 	 0.033707865168539325 
6.0 	 123 	 561 	 43.0 	 45.0 	 0.022727272727272728 
7.0 	 123 	 561 	 42.0 	 45.0 	 0.034482758620689655 
8.0 	 123 	 561 	 43.0 	 46.0 	 0.033707865168539325 
9.0 	 123 	 561 	 43.0 	 45.0 	 0.022727272727272728 
10.0 	 123 	 561 	 43.49456024169922 	 44.47074890136719 	 0.01109742771528603 
11.0 	 123 	 561 	 43.0 	 46.0 	 0.033707865168539325 
12.0 	 123 	 561 	 43.0 	 45.0 	 0.022727272727272728 
13.0 	 124 	 561 	 43.0 	 44.0 	 0.011494252873563218 
14.0 	 124 	 562 	 43.0 	 46.0 	 0.033707865168539325 
15.0 	 124 	 562 	 43.0 	 46.0 	 0.033707865168539325 
16.0 	 124 	 562 	 43.0 	 44.0 	 0.011494252873563218 
17.0 	 124 	 561 	 43.0 	 45.0 	 0.022727272727272728 
18.0 	 124 	 561 	 43.0 	 45.0 	 0.022727272727272728 
19.0 	 124 	 561 	 43.0 	 43.0 	 0.0 
20.0 	 124 	 561 	 43.0 	 45.0 	 0.022727272727272728 
21.0 	 125 	 561 	 43.0 	 45.0 	 0.022727272727272728 
22.0 	 125 	 562 	 43.0 	 43.0 	 0.0 
23.0 	 125 	 562 	 43.0 	 44.0 	 0.011494252873563218 
24.0 	 125 	 561 	 43.0 	 44.0 	 0.011494252873563218 
25.0 	 125 	 562 	 43.0 	 44.0 	 0.011494252873563218 
26.0 	 125 	 562 	 43.0 	 45.0 	 0.022727272727272728 
27.0 	 125 	 562 	 43.0 	 46.0 	 0.033707865168539325 
28.0 	 125 	 562 	 43.0 	 44.0 	 0.011494252873563218 
29.0 	 126 	 562 	 43.0 	 45.0 	 0.022727272727272728 
30.0 	 126 	 562 	 43.0 	 45.0 	 0.022727272727272728 
31.0 	 126 	 562 	 43.0 	 43.0 	 0.0 
32.0 	 126 	 562 	 43.0 	 44.0 	 0.011494252873563218 
33.0 	 126 	 562 	 43.0 	 44.0 	 0.011494252873563218 
34.0 	 126 	 562 	 43.0 	 44.0 	 0.011494252873563218 
35.0 	 126 	 562 	 43.0 	 43.0 	 0.0 
36.0 	 126 	 562 	 43.0 	 44.0 	 0.011494252873563218 
37.0 	 126 	 562 	 43.0 	 44.0 	 0.011494252873563218 
38.0 	 126 	 562 	 43.0 	 42.0 	 0.011764705882352941 
39.0 	 126 	 562 	 44.0 	 44.0 	 0.0 
40.0 	 127 	 562 	 43.0 	 43.0 	 0.0 
41.0 	 127 	 561 	 43.0 	 42.0 	 0.011764705882352941 
42.0 	 127 	 561 	 44.0 	 44.0 	 0.0 
43.0 	 128 	 562 	 44.0 	 43.0 	 0.011494252873563218 
44.0 	 128 	 561 	 43.0 	 43.0 	 0.0 
45.0 	 128 	 561 	 44.0 	 45.0 	 0.011235955056179775 
46.0 	 129 	 561 	 44.0 	 45.0 	 0.011235955056179775 
47.0 	 129 	 561 	 43.0 	 42.0 	 0.011764705882352941 
48.0 	 129 	 561 	 44.0 	 45.0 	 0.011235955056179775 
49.0 	 130 	 562 	 43.0 	 44.0 	 0.011494252873563218 
50.0 	 130 	 562 	 43.0 	 43.0 	 0.0 
51.0 	 131 	 562 	 43.0 	 44.0 	 0.011494252873563218 
52.0 	 131 	 562 	 43.0 	 46.0 	 0.033707865168539325 
53.0 	 132 	 562 	 43.28411865234375 	 42.687095642089844 	 0.0069444524560188965 
54.0 	 133 	 562 	 43.0 	 44.0 	 0.011494252873563218 
55.0 	 134 	 562 	 43.0 	 44.0 	 0.011494252873563218 
56.0 	 135 	 562 	 42.0 	 42.0 	 0.0 
57.0 	 136 	 562 	 43.0 	 43.0 	 0.0 
58.0 	 138 	 562 	 43.0 	 43.0 	 0.0 
59.0 	 139 	 562 	 43.0 	 43.0 	 0.0 
60.0 	 140 	 562 	 42.0 	 42.0 	 0.0 
61.0 	 142 	 562 	 42.0 	 43.0 	 0.011764705882352941 
62.0 	 143 	 562 	 42.0 	 43.0 	 0.011764705882352941 
63.0 	 144 	 562 	 41.0 	 43.0 	 0.023809523809523808 
64.0 	 146 	 562 	 42.0 	 44.0 	 0.023255813953488372 
65.0 	 147 	 562 	 42.0 	 44.0 	 0.023255813953488372 
66.0 	 149 	 562 	 42.0 	 43.0 	 0.011764705882352941 
67.0 	 151 	 562 	 42.0 	 45.0 	 0.034482758620689655 
68.0 	 152 	 562 	 42.0 	 44.0 	 0.023255813953488372 
69.0 	 154 	 562 	 42.0 	 44.0 	 0.023255813953488372 
