frame 	 x 	 y 	 width 	 height 	 deformation 
1.0 	 96 	 569 	 46.0 	 51.0 	 0.05154639175257732 
2.0 	 95 	 569 	 47.0 	 51.0 	 0.04081632653061224 
3.0 	 96 	 569 	 47.0 	 51.0 	 0.04081632653061224 
4.0 	 95 	 569 	 47.0 	 51.0 	 0.04081632653061224 
5.0 	 96 	 569 	 47.0 	 52.0 	 0.050505050505050504 
6.0 	 96 	 569 	 47.0 	 52.0 	 0.050505050505050504 
7.0 	 96 	 569 	 47.0 	 51.0 	 0.04081632653061224 
8.0 	 96 	 569 	 47.0 	 51.0 	 0.04081632653061224 
9.0 	 96 	 569 	 46.0 	 52.0 	 0.061224489795918366 
10.0 	 96 	 569 	 51.0 	 47.0 	 0.04081632653061224 
11.0 	 96 	 569 	 46.0 	 51.0 	 0.05154639175257732 
12.0 	 96 	 569 	 47.0 	 52.0 	 0.050505050505050504 
13.0 	 96 	 569 	 47.0 	 51.0 	 0.04081632653061224 
14.0 	 96 	 569 	 47.0 	 51.0 	 0.04081632653061224 
15.0 	 96 	 569 	 47.0 	 53.0 	 0.06 
16.0 	 96 	 569 	 47.0 	 51.0 	 0.04081632653061224 
17.0 	 96 	 569 	 46.0 	 51.0 	 0.05154639175257732 
18.0 	 96 	 569 	 47.0 	 52.0 	 0.050505050505050504 
19.0 	 96 	 569 	 47.0 	 51.0 	 0.04081632653061224 
20.0 	 97 	 569 	 47.0 	 51.0 	 0.04081632653061224 
21.0 	 97 	 569 	 47.0 	 52.0 	 0.050505050505050504 
22.0 	 96 	 569 	 47.0 	 51.0 	 0.04081632653061224 
23.0 	 97 	 569 	 47.0 	 50.0 	 0.030927835051546393 
24.0 	 97 	 569 	 48.0 	 52.0 	 0.04 
25.0 	 97 	 569 	 47.0 	 51.0 	 0.04081632653061224 
26.0 	 97 	 569 	 46.0 	 50.0 	 0.041666666666666664 
27.0 	 97 	 569 	 47.0 	 52.0 	 0.050505050505050504 
28.0 	 97 	 569 	 47.0 	 52.0 	 0.050505050505050504 
29.0 	 97 	 569 	 46.0 	 51.0 	 0.05154639175257732 
30.0 	 97 	 569 	 47.0 	 53.0 	 0.06 
31.0 	 97 	 569 	 47.0 	 52.0 	 0.050505050505050504 
32.0 	 97 	 569 	 46.0 	 51.0 	 0.05154639175257732 
33.0 	 97 	 569 	 47.0 	 52.0 	 0.050505050505050504 
34.0 	 97 	 569 	 47.0 	 53.0 	 0.06 
35.0 	 98 	 569 	 47.0 	 52.0 	 0.050505050505050504 
36.0 	 98 	 569 	 47.0 	 52.0 	 0.050505050505050504 
37.0 	 98 	 569 	 46.0 	 52.0 	 0.061224489795918366 
38.0 	 98 	 569 	 46.0 	 51.0 	 0.05154639175257732 
39.0 	 98 	 569 	 46.0 	 51.0 	 0.05154639175257732 
40.0 	 98 	 569 	 48.0 	 52.0 	 0.04 
41.0 	 98 	 569 	 51.0 	 48.0 	 0.030303030303030304 
42.0 	 98 	 569 	 47.94926452636719 	 52.010345458984375 	 0.04062721866574222 
43.0 	 98 	 569 	 47.91724395751953 	 53.06606674194336 	 0.05098686851085002 
44.0 	 98 	 569 	 47.0 	 52.0 	 0.050505050505050504 
45.0 	 98 	 569 	 47.0 	 51.0 	 0.04081632653061224 
46.0 	 98 	 569 	 47.49456787109375 	 52.41697311401367 	 0.04926763409297875 
47.0 	 98 	 569 	 47.49456787109375 	 52.48349380493164 	 0.04990020660736843 
48.0 	 98 	 569 	 46.0 	 51.0 	 0.05154639175257732 
49.0 	 98 	 569 	 46.0 	 53.0 	 0.0707070707070707 
50.0 	 98 	 569 	 46.0 	 53.0 	 0.0707070707070707 
51.0 	 99 	 569 	 47.0 	 51.0 	 0.04081632653061224 
52.0 	 98 	 569 	 48.0 	 52.0 	 0.04 
53.0 	 99 	 569 	 48.0 	 53.0 	 0.04950495049504951 
54.0 	 99 	 570 	 47.0 	 50.0 	 0.030927835051546393 
