frame 	 x 	 y 	 width 	 height 	 deformation 
1.0 	 96 	 518 	 31.0 	 32.0 	 0.015873015873015872 
2.0 	 96 	 517 	 32.24600601196289 	 32.46687316894531 	 0.0034130324562592295 
3.0 	 96 	 517 	 31.0 	 33.0 	 0.03125 
4.0 	 96 	 517 	 31.0 	 33.0 	 0.03125 
5.0 	 96 	 517 	 32.0 	 33.0 	 0.015384615384615385 
6.0 	 96 	 517 	 32.0 	 33.0 	 0.015384615384615385 
7.0 	 96 	 517 	 31.0 	 33.0 	 0.03125 
8.0 	 96 	 517 	 32.0 	 33.0 	 0.015384615384615385 
9.0 	 96 	 517 	 31.0 	 33.0 	 0.03125 
10.0 	 96 	 517 	 33.0 	 32.0 	 0.015384615384615385 
11.0 	 96 	 517 	 33.0 	 32.0 	 0.015384615384615385 
12.0 	 96 	 517 	 32.49977493286133 	 32.7423095703125 	 0.0037174569037470486 
13.0 	 96 	 517 	 32.52690887451172 	 31.819805145263672 	 0.010988964083398818 
14.0 	 96 	 517 	 32.52690887451172 	 31.819805145263672 	 0.010988964083398818 
15.0 	 96 	 517 	 32.52690887451172 	 31.819805145263672 	 0.010988964083398818 
16.0 	 96 	 517 	 32.52690887451172 	 32.526912689208984 	 5.86390956584845e-08 
17.0 	 96 	 517 	 32.52690887451172 	 32.526912689208984 	 5.86390956584845e-08 
18.0 	 96 	 517 	 32.52690887451172 	 32.526912689208984 	 5.86390956584845e-08 
19.0 	 96 	 517 	 32.52690887451172 	 32.526912689208984 	 5.86390956584845e-08 
20.0 	 96 	 517 	 32.52690887451172 	 32.526912689208984 	 5.86390956584845e-08 
21.0 	 96 	 517 	 31.0 	 34.0 	 0.046153846153846156 
22.0 	 97 	 517 	 31.0 	 33.0 	 0.03125 
23.0 	 97 	 517 	 31.304948806762695 	 32.64659118652344 	 0.020979047258308285 
24.0 	 97 	 517 	 30.990318298339844 	 32.88768768310547 	 0.029703015233705873 
25.0 	 97 	 517 	 32.199378967285156 	 32.64659118652344 	 0.006896530627539931 
26.0 	 97 	 517 	 31.0 	 34.0 	 0.046153846153846156 
27.0 	 97 	 517 	 31.0 	 34.0 	 0.046153846153846156 
28.0 	 97 	 517 	 31.0 	 34.0 	 0.046153846153846156 
29.0 	 97 	 517 	 31.0 	 34.0 	 0.046153846153846156 
30.0 	 97 	 517 	 31.0 	 34.0 	 0.046153846153846156 
31.0 	 97 	 517 	 31.0 	 34.0 	 0.046153846153846156 
32.0 	 97 	 517 	 31.0 	 34.0 	 0.046153846153846156 
33.0 	 97 	 517 	 31.0 	 34.0 	 0.046153846153846156 
34.0 	 97 	 517 	 30.0 	 34.0 	 0.0625 
35.0 	 97 	 517 	 30.0 	 34.0 	 0.0625 
36.0 	 97 	 517 	 31.752164840698242 	 33.09380340576172 	 0.020689621904700584 
37.0 	 97 	 517 	 31.0 	 33.0 	 0.03125 
38.0 	 97 	 517 	 31.0 	 33.0 	 0.03125 
39.0 	 97 	 517 	 31.0 	 33.0 	 0.03125 
