frame 	 x 	 y 	 width 	 height 	 deformation 
1.0 	 149 	 566 	 38.0 	 38.0 	 0.0 
2.0 	 149 	 566 	 39.0 	 38.0 	 0.012987012987012988 
3.0 	 149 	 566 	 40.0 	 38.0 	 0.02564102564102564 
4.0 	 149 	 566 	 37.0 	 39.0 	 0.02631578947368421 
5.0 	 149 	 566 	 37.0 	 39.0 	 0.02631578947368421 
6.0 	 149 	 566 	 38.0 	 40.0 	 0.02564102564102564 
7.0 	 150 	 566 	 39.0 	 38.0 	 0.012987012987012988 
8.0 	 150 	 566 	 37.0 	 38.0 	 0.013333333333333334 
9.0 	 150 	 566 	 39.0 	 40.0 	 0.012658227848101266 
10.0 	 150 	 566 	 39.0 	 38.0 	 0.012987012987012988 
11.0 	 150 	 566 	 38.0 	 38.0 	 0.0 
12.0 	 150 	 566 	 39.0 	 40.0 	 0.012658227848101266 
13.0 	 150 	 566 	 37.0 	 39.0 	 0.02631578947368421 
14.0 	 151 	 566 	 37.0 	 37.0 	 0.0 
15.0 	 151 	 566 	 38.0 	 39.0 	 0.012987012987012988 
16.0 	 151 	 566 	 38.0 	 38.0 	 0.0 
17.0 	 151 	 566 	 37.0 	 37.0 	 0.0 
18.0 	 151 	 566 	 38.0 	 39.0 	 0.012987012987012988 
19.0 	 151 	 566 	 38.0 	 39.0 	 0.012987012987012988 
20.0 	 151 	 566 	 38.0 	 37.0 	 0.013333333333333334 
21.0 	 151 	 566 	 39.0 	 39.0 	 0.0 
22.0 	 151 	 566 	 39.0 	 40.0 	 0.012658227848101266 
23.0 	 151 	 566 	 38.0 	 38.0 	 0.0 
24.0 	 151 	 566 	 39.0 	 39.0 	 0.0 
25.0 	 151 	 566 	 37.0 	 39.0 	 0.02631578947368421 
26.0 	 151 	 566 	 37.0 	 38.0 	 0.013333333333333334 
27.0 	 151 	 566 	 39.0 	 39.0 	 0.0 
28.0 	 151 	 566 	 39.0 	 40.0 	 0.012658227848101266 
29.0 	 151 	 566 	 38.0 	 39.0 	 0.012987012987012988 
30.0 	 152 	 566 	 38.0 	 40.0 	 0.02564102564102564 
31.0 	 152 	 566 	 39.0 	 40.0 	 0.012658227848101266 
32.0 	 152 	 566 	 38.0 	 39.0 	 0.012987012987012988 
33.0 	 152 	 566 	 38.0 	 39.0 	 0.012987012987012988 
34.0 	 152 	 566 	 39.0 	 40.0 	 0.012658227848101266 
35.0 	 152 	 566 	 38.0 	 39.0 	 0.012987012987012988 
36.0 	 152 	 566 	 38.0 	 38.0 	 0.0 
37.0 	 152 	 566 	 38.0 	 39.0 	 0.012987012987012988 
38.0 	 152 	 566 	 37.0 	 38.0 	 0.013333333333333334 
39.0 	 152 	 565 	 37.0 	 38.0 	 0.013333333333333334 
40.0 	 152 	 566 	 38.0 	 39.0 	 0.012987012987012988 
41.0 	 152 	 566 	 38.0 	 38.0 	 0.0 
42.0 	 153 	 566 	 37.0 	 38.0 	 0.013333333333333334 
43.0 	 152 	 566 	 38.0 	 39.0 	 0.012987012987012988 
44.0 	 153 	 566 	 38.0 	 39.0 	 0.012987012987012988 
45.0 	 152 	 566 	 37.0 	 37.0 	 0.0 
46.0 	 152 	 566 	 38.0 	 39.0 	 0.012987012987012988 
47.0 	 153 	 566 	 38.0 	 40.0 	 0.02564102564102564 
48.0 	 153 	 566 	 37.0 	 37.0 	 0.0 
49.0 	 153 	 566 	 37.0 	 39.0 	 0.02631578947368421 
50.0 	 153 	 566 	 39.0 	 41.0 	 0.025 
51.0 	 153 	 566 	 38.0 	 39.0 	 0.012987012987012988 
52.0 	 153 	 566 	 39.0 	 39.0 	 0.0 
53.0 	 153 	 566 	 39.0 	 40.0 	 0.012658227848101266 
54.0 	 153 	 566 	 38.0 	 39.0 	 0.012987012987012988 
55.0 	 153 	 565 	 39.1737174987793 	 39.45656204223633 	 0.003597145337751115 
56.0 	 153 	 566 	 38.0 	 40.0 	 0.02564102564102564 
57.0 	 153 	 566 	 37.0 	 39.0 	 0.02631578947368421 
58.0 	 154 	 566 	 37.0 	 38.0 	 0.013333333333333334 
59.0 	 154 	 566 	 38.0 	 40.0 	 0.02564102564102564 
60.0 	 154 	 566 	 38.0 	 39.0 	 0.012987012987012988 
61.0 	 155 	 566 	 38.0 	 38.0 	 0.0 
62.0 	 155 	 566 	 39.0 	 39.0 	 0.0 
63.0 	 156 	 566 	 39.0 	 39.0 	 0.0 
64.0 	 157 	 566 	 38.0 	 38.0 	 0.0 
65.0 	 158 	 566 	 39.0 	 40.0 	 0.012658227848101266 
