frame 	 x 	 y 	 width 	 height 	 deformation 
1.0 	 87 	 586 	 37.0 	 41.0 	 0.05128205128205128 
2.0 	 87 	 586 	 37.0 	 41.0 	 0.05128205128205128 
3.0 	 87 	 586 	 41.0 	 38.0 	 0.0379746835443038 
4.0 	 87 	 586 	 38.0 	 42.0 	 0.05 
5.0 	 87 	 586 	 38.0 	 42.0 	 0.05 
6.0 	 87 	 586 	 38.0 	 41.0 	 0.0379746835443038 
7.0 	 87 	 586 	 38.0 	 41.0 	 0.0379746835443038 
8.0 	 87 	 586 	 38.0 	 41.0 	 0.0379746835443038 
9.0 	 88 	 586 	 38.0 	 41.0 	 0.0379746835443038 
10.0 	 88 	 586 	 38.0 	 42.0 	 0.05 
11.0 	 88 	 586 	 38.0 	 42.0 	 0.05 
12.0 	 88 	 586 	 38.0 	 42.0 	 0.05 
13.0 	 88 	 586 	 38.0 	 42.0 	 0.05 
14.0 	 88 	 586 	 38.0 	 41.0 	 0.0379746835443038 
15.0 	 88 	 586 	 38.0 	 41.0 	 0.0379746835443038 
16.0 	 88 	 586 	 38.0 	 41.0 	 0.0379746835443038 
17.0 	 88 	 586 	 38.0 	 41.0 	 0.0379746835443038 
18.0 	 88 	 586 	 38.0 	 41.0 	 0.0379746835443038 
19.0 	 88 	 586 	 38.0 	 41.0 	 0.0379746835443038 
20.0 	 88 	 586 	 38.0 	 41.0 	 0.0379746835443038 
21.0 	 89 	 586 	 38.0 	 41.0 	 0.0379746835443038 
22.0 	 89 	 586 	 38.0 	 41.0 	 0.0379746835443038 
23.0 	 89 	 586 	 38.0 	 41.0 	 0.0379746835443038 
24.0 	 89 	 586 	 38.0 	 42.0 	 0.05 
25.0 	 89 	 586 	 38.0 	 42.0 	 0.05 
26.0 	 89 	 586 	 38.0 	 42.0 	 0.05 
27.0 	 89 	 586 	 38.0 	 42.0 	 0.05 
28.0 	 89 	 586 	 38.0 	 41.0 	 0.0379746835443038 
29.0 	 89 	 586 	 38.0 	 41.0 	 0.0379746835443038 
30.0 	 89 	 586 	 38.0 	 41.0 	 0.0379746835443038 
31.0 	 89 	 586 	 38.0 	 41.0 	 0.0379746835443038 
32.0 	 89 	 586 	 38.0 	 41.0 	 0.0379746835443038 
33.0 	 89 	 586 	 38.0 	 41.0 	 0.0379746835443038 
34.0 	 89 	 586 	 38.0 	 41.0 	 0.0379746835443038 
35.0 	 90 	 586 	 38.0 	 41.0 	 0.0379746835443038 
36.0 	 90 	 586 	 38.0 	 41.0 	 0.0379746835443038 
37.0 	 90 	 586 	 38.0 	 41.0 	 0.0379746835443038 
38.0 	 90 	 586 	 38.0 	 41.0 	 0.0379746835443038 
39.0 	 91 	 586 	 38.0 	 41.0 	 0.0379746835443038 
40.0 	 91 	 586 	 38.0 	 41.0 	 0.0379746835443038 
41.0 	 92 	 586 	 38.0 	 41.0 	 0.0379746835443038 
42.0 	 92 	 586 	 38.0 	 42.0 	 0.05 
43.0 	 93 	 586 	 38.0 	 41.0 	 0.0379746835443038 
44.0 	 93 	 586 	 38.0 	 41.0 	 0.0379746835443038 
45.0 	 94 	 586 	 38.0 	 41.0 	 0.0379746835443038 
46.0 	 95 	 586 	 41.0 	 38.0 	 0.0379746835443038 
47.0 	 96 	 586 	 37.0 	 41.0 	 0.05128205128205128 
48.0 	 97 	 586 	 37.0 	 41.0 	 0.05128205128205128 
49.0 	 98 	 586 	 38.0 	 41.0 	 0.0379746835443038 
50.0 	 99 	 586 	 38.0 	 41.0 	 0.0379746835443038 
51.0 	 100 	 586 	 38.0 	 41.0 	 0.0379746835443038 
52.0 	 101 	 586 	 37.0 	 41.0 	 0.05128205128205128 
53.0 	 102 	 586 	 37.0 	 40.0 	 0.03896103896103896 
54.0 	 104 	 586 	 37.0 	 41.0 	 0.05128205128205128 
55.0 	 105 	 586 	 37.0 	 40.0 	 0.03896103896103896 
56.0 	 107 	 587 	 37.0 	 40.0 	 0.03896103896103896 
57.0 	 108 	 587 	 37.0 	 41.0 	 0.05128205128205128 
58.0 	 109 	 587 	 37.0 	 41.0 	 0.05128205128205128 
59.0 	 111 	 586 	 37.0 	 41.0 	 0.05128205128205128 
