frame 	 x 	 y 	 width 	 height 	 deformation 
1.0 	 65 	 563 	 49.0 	 58.0 	 0.08411214953271028 
2.0 	 65 	 563 	 49.0 	 58.0 	 0.08411214953271028 
3.0 	 65 	 563 	 50.0 	 59.0 	 0.08256880733944955 
4.0 	 65 	 563 	 49.0 	 59.0 	 0.09259259259259259 
5.0 	 65 	 563 	 50.0 	 58.0 	 0.07407407407407407 
6.0 	 65 	 563 	 49.0 	 59.0 	 0.09259259259259259 
7.0 	 65 	 563 	 49.0 	 59.0 	 0.09259259259259259 
8.0 	 65 	 563 	 49.0 	 58.0 	 0.08411214953271028 
9.0 	 65 	 562 	 50.0 	 59.0 	 0.08256880733944955 
10.0 	 66 	 563 	 50.0 	 59.0 	 0.08256880733944955 
11.0 	 65 	 563 	 49.0 	 57.0 	 0.07547169811320754 
12.0 	 66 	 563 	 49.0 	 58.0 	 0.08411214953271028 
13.0 	 66 	 563 	 50.0 	 58.0 	 0.07407407407407407 
14.0 	 66 	 563 	 50.0 	 58.0 	 0.07407407407407407 
15.0 	 66 	 563 	 50.0 	 57.0 	 0.06542056074766354 
16.0 	 66 	 563 	 50.0 	 59.0 	 0.08256880733944955 
17.0 	 66 	 563 	 50.0 	 57.0 	 0.06542056074766354 
18.0 	 66 	 562 	 50.0 	 57.0 	 0.06542056074766354 
19.0 	 67 	 563 	 51.0 	 59.0 	 0.07272727272727272 
20.0 	 66 	 563 	 50.0 	 58.0 	 0.07407407407407407 
21.0 	 67 	 563 	 50.0 	 56.0 	 0.05660377358490566 
22.0 	 67 	 563 	 51.0 	 58.0 	 0.06422018348623854 
23.0 	 67 	 563 	 51.0 	 58.0 	 0.06422018348623854 
24.0 	 67 	 563 	 50.0 	 57.0 	 0.06542056074766354 
25.0 	 67 	 563 	 50.0 	 59.0 	 0.08256880733944955 
26.0 	 68 	 563 	 49.84025573730469 	 58.885101318359375 	 0.08318984481627412 
27.0 	 68 	 563 	 49.0 	 57.0 	 0.07547169811320754 
28.0 	 68 	 563 	 50.0 	 58.0 	 0.07407407407407407 
29.0 	 68 	 563 	 50.0 	 58.0 	 0.07407407407407407 
30.0 	 68 	 563 	 50.0 	 56.0 	 0.05660377358490566 
31.0 	 68 	 563 	 50.0 	 58.0 	 0.07407407407407407 
32.0 	 68 	 563 	 50.0 	 58.0 	 0.07407407407407407 
33.0 	 68 	 563 	 50.0 	 56.0 	 0.05660377358490566 
34.0 	 68 	 563 	 50.0 	 58.0 	 0.07407407407407407 
35.0 	 68 	 563 	 50.0 	 58.0 	 0.07407407407407407 
36.0 	 68 	 562 	 50.0 	 56.0 	 0.05660377358490566 
37.0 	 69 	 563 	 49.0 	 58.0 	 0.08411214953271028 
38.0 	 69 	 563 	 49.0 	 58.0 	 0.08411214953271028 
39.0 	 69 	 563 	 49.0 	 58.0 	 0.08411214953271028 
40.0 	 69 	 563 	 50.0 	 58.0 	 0.07407407407407407 
41.0 	 69 	 563 	 50.0 	 58.0 	 0.07407407407407407 
42.0 	 69 	 563 	 50.0 	 58.0 	 0.07407407407407407 
43.0 	 69 	 563 	 50.0 	 56.0 	 0.05660377358490566 
44.0 	 69 	 563 	 50.0 	 58.0 	 0.07407407407407407 
45.0 	 69 	 563 	 51.0 	 57.0 	 0.05555555555555555 
46.0 	 69 	 563 	 51.0 	 56.0 	 0.04672897196261682 
47.0 	 70 	 563 	 51.0 	 58.0 	 0.06422018348623854 
48.0 	 70 	 563 	 51.0 	 58.0 	 0.06422018348623854 
49.0 	 70 	 563 	 49.0 	 57.0 	 0.07547169811320754 
50.0 	 71 	 563 	 50.0 	 58.0 	 0.07407407407407407 
51.0 	 71 	 562 	 50.0 	 58.0 	 0.07407407407407407 
52.0 	 71 	 562 	 49.0 	 57.0 	 0.07547169811320754 
53.0 	 72 	 562 	 51.0 	 58.0 	 0.06422018348623854 
54.0 	 72 	 562 	 50.0 	 58.0 	 0.07407407407407407 
55.0 	 72 	 563 	 50.0 	 56.0 	 0.05660377358490566 
56.0 	 72 	 563 	 50.0 	 58.0 	 0.07407407407407407 
57.0 	 73 	 563 	 50.0 	 58.0 	 0.07407407407407407 
58.0 	 74 	 563 	 50.0 	 57.0 	 0.06542056074766354 
59.0 	 74 	 563 	 50.0 	 58.0 	 0.07407407407407407 
60.0 	 75 	 563 	 50.0 	 57.0 	 0.06542056074766354 
61.0 	 75 	 563 	 50.0 	 57.0 	 0.06542056074766354 
62.0 	 76 	 563 	 50.0 	 58.0 	 0.07407407407407407 
63.0 	 77 	 563 	 50.0 	 58.0 	 0.07407407407407407 
64.0 	 78 	 563 	 50.0 	 57.0 	 0.06542056074766354 
65.0 	 79 	 563 	 50.0 	 58.0 	 0.07407407407407407 
66.0 	 80 	 563 	 49.0 	 59.0 	 0.09259259259259259 
67.0 	 81 	 563 	 49.0 	 57.0 	 0.07547169811320754 
68.0 	 82 	 563 	 50.0 	 57.0 	 0.06542056074766354 
69.0 	 84 	 563 	 51.0 	 58.0 	 0.06422018348623854 
70.0 	 85 	 563 	 50.0 	 59.0 	 0.08256880733944955 
71.0 	 86 	 563 	 50.0 	 58.0 	 0.07407407407407407 
72.0 	 87 	 563 	 50.0 	 59.0 	 0.08256880733944955 
73.0 	 89 	 563 	 49.0 	 60.0 	 0.10091743119266056 
74.0 	 90 	 563 	 49.0 	 58.0 	 0.08411214953271028 
75.0 	 91 	 563 	 49.0 	 59.0 	 0.09259259259259259 
76.0 	 93 	 563 	 49.0 	 61.0 	 0.10909090909090909 
77.0 	 94 	 563 	 48.0 	 59.0 	 0.102803738317757 
78.0 	 96 	 563 	 48.0 	 59.0 	 0.102803738317757 
79.0 	 97 	 563 	 48.0 	 60.0 	 0.1111111111111111 
80.0 	 98 	 563 	 48.0 	 60.0 	 0.1111111111111111 
81.0 	 100 	 563 	 48.0 	 61.0 	 0.11926605504587157 
82.0 	 101 	 563 	 48.0 	 61.0 	 0.11926605504587157 
83.0 	 103 	 563 	 48.0 	 60.0 	 0.1111111111111111 
84.0 	 104 	 563 	 48.0 	 61.0 	 0.11926605504587157 
85.0 	 106 	 563 	 48.0 	 62.0 	 0.12727272727272726 
86.0 	 108 	 563 	 46.0 	 61.0 	 0.14018691588785046 
87.0 	 110 	 563 	 46.0 	 62.0 	 0.14814814814814814 
88.0 	 111 	 563 	 47.0 	 62.0 	 0.13761467889908258 
89.0 	 113 	 563 	 46.0 	 62.0 	 0.14814814814814814 
90.0 	 114 	 563 	 47.0 	 63.0 	 0.14545454545454545 
91.0 	 116 	 563 	 47.0 	 63.0 	 0.14545454545454545 
92.0 	 118 	 563 	 46.0 	 62.0 	 0.14814814814814814 
93.0 	 119 	 563 	 46.0 	 63.0 	 0.1559633027522936 
94.0 	 121 	 563 	 46.0 	 64.0 	 0.16363636363636364 
95.0 	 123 	 563 	 46.0 	 63.0 	 0.1559633027522936 
96.0 	 125 	 563 	 46.0 	 64.0 	 0.16363636363636364 
97.0 	 127 	 563 	 46.0 	 64.0 	 0.16363636363636364 
98.0 	 128 	 563 	 46.0 	 64.0 	 0.16363636363636364 
99.0 	 130 	 563 	 46.0 	 63.0 	 0.1559633027522936 
100.0 	 132 	 564 	 64.0 	 46.0 	 0.16363636363636364 
101.0 	 134 	 564 	 45.0 	 64.0 	 0.1743119266055046 
102.0 	 136 	 563 	 45.0 	 64.0 	 0.1743119266055046 
103.0 	 137 	 564 	 45.0 	 66.0 	 0.1891891891891892 
104.0 	 139 	 563 	 45.0 	 65.0 	 0.18181818181818182 
105.0 	 141 	 564 	 45.0 	 65.0 	 0.18181818181818182 
106.0 	 143 	 564 	 45.0 	 67.0 	 0.19642857142857142 
107.0 	 145 	 564 	 45.0 	 68.0 	 0.20353982300884957 
108.0 	 147 	 564 	 45.0 	 67.0 	 0.19642857142857142 
109.0 	 148 	 564 	 44.0 	 67.0 	 0.2072072072072072 
110.0 	 150 	 564 	 44.0 	 67.0 	 0.2072072072072072 
111.0 	 153 	 564 	 44.0 	 67.0 	 0.2072072072072072 
112.0 	 154 	 564 	 67.0 	 45.0 	 0.19642857142857142 
113.0 	 156 	 564 	 44.0 	 67.0 	 0.2072072072072072 
114.0 	 158 	 564 	 44.0 	 67.0 	 0.2072072072072072 
115.0 	 160 	 564 	 45.0 	 69.0 	 0.21052631578947367 
116.0 	 162 	 564 	 45.0 	 69.0 	 0.21052631578947367 
117.0 	 164 	 564 	 44.0 	 68.0 	 0.21428571428571427 
118.0 	 166 	 564 	 45.0 	 70.0 	 0.21739130434782608 
119.0 	 168 	 564 	 70.0 	 45.0 	 0.21739130434782608 
120.0 	 170 	 564 	 44.0 	 70.0 	 0.22807017543859648 
121.0 	 172 	 564 	 44.0 	 70.0 	 0.22807017543859648 
122.0 	 174 	 564 	 44.0 	 70.0 	 0.22807017543859648 
