frame 	 x 	 y 	 width 	 height 	 deformation 
1.0 	 125 	 568 	 47.0 	 52.0 	 0.050505050505050504 
2.0 	 125 	 568 	 46.0 	 52.0 	 0.061224489795918366 
3.0 	 125 	 567 	 46.0 	 51.0 	 0.05154639175257732 
4.0 	 125 	 568 	 47.0 	 52.0 	 0.050505050505050504 
5.0 	 125 	 568 	 47.0 	 53.0 	 0.06 
6.0 	 125 	 568 	 47.0 	 52.0 	 0.050505050505050504 
7.0 	 125 	 568 	 47.0 	 51.0 	 0.04081632653061224 
8.0 	 125 	 568 	 47.0 	 53.0 	 0.06 
9.0 	 126 	 567 	 47.0 	 51.0 	 0.04081632653061224 
10.0 	 125 	 568 	 47.0 	 51.0 	 0.04081632653061224 
11.0 	 126 	 567 	 47.0 	 52.0 	 0.050505050505050504 
12.0 	 126 	 568 	 46.0 	 51.0 	 0.05154639175257732 
13.0 	 126 	 568 	 46.0 	 51.0 	 0.05154639175257732 
14.0 	 126 	 568 	 47.0 	 52.0 	 0.050505050505050504 
15.0 	 126 	 568 	 47.0 	 52.0 	 0.050505050505050504 
16.0 	 126 	 568 	 47.0 	 51.0 	 0.04081632653061224 
17.0 	 126 	 568 	 48.0 	 52.0 	 0.04 
18.0 	 126 	 568 	 47.0 	 52.0 	 0.050505050505050504 
19.0 	 126 	 568 	 46.0 	 51.0 	 0.05154639175257732 
20.0 	 126 	 568 	 47.0 	 52.0 	 0.050505050505050504 
21.0 	 126 	 568 	 47.0 	 52.0 	 0.050505050505050504 
22.0 	 126 	 568 	 46.829376220703125 	 51.08659362792969 	 0.04347827442048265 
23.0 	 126 	 568 	 46.0 	 52.0 	 0.061224489795918366 
24.0 	 126 	 568 	 47.0 	 52.0 	 0.050505050505050504 
25.0 	 126 	 568 	 46.0 	 51.0 	 0.05154639175257732 
26.0 	 126 	 568 	 47.0 	 51.0 	 0.04081632653061224 
27.0 	 127 	 568 	 47.0 	 51.0 	 0.04081632653061224 
28.0 	 127 	 568 	 46.0 	 50.0 	 0.041666666666666664 
29.0 	 126 	 568 	 47.0 	 51.0 	 0.04081632653061224 
30.0 	 126 	 568 	 47.0 	 51.0 	 0.04081632653061224 
31.0 	 127 	 568 	 47.0 	 51.0 	 0.04081632653061224 
32.0 	 127 	 568 	 47.0 	 51.0 	 0.04081632653061224 
33.0 	 127 	 568 	 47.0 	 52.0 	 0.050505050505050504 
34.0 	 127 	 568 	 47.0 	 50.0 	 0.030927835051546393 
35.0 	 127 	 567 	 47.0 	 50.0 	 0.030927835051546393 
36.0 	 127 	 568 	 48.0 	 51.0 	 0.030303030303030304 
37.0 	 127 	 568 	 47.0 	 50.0 	 0.030927835051546393 
38.0 	 127 	 568 	 47.0 	 50.0 	 0.030927835051546393 
39.0 	 127 	 568 	 47.0 	 51.0 	 0.04081632653061224 
40.0 	 127 	 568 	 47.0 	 51.0 	 0.04081632653061224 
41.0 	 127 	 568 	 47.0 	 50.0 	 0.030927835051546393 
42.0 	 127 	 568 	 47.0 	 50.0 	 0.030927835051546393 
43.0 	 127 	 568 	 47.0 	 51.0 	 0.04081632653061224 
44.0 	 127 	 568 	 47.0 	 50.0 	 0.030927835051546393 
45.0 	 127 	 568 	 47.0 	 51.0 	 0.04081632653061224 
46.0 	 127 	 568 	 47.0 	 51.0 	 0.04081632653061224 
47.0 	 127 	 568 	 47.0 	 50.0 	 0.030927835051546393 
48.0 	 127 	 568 	 47.0 	 51.0 	 0.04081632653061224 
49.0 	 128 	 568 	 46.0 	 51.0 	 0.05154639175257732 
50.0 	 128 	 568 	 47.0 	 49.0 	 0.020833333333333332 
51.0 	 128 	 568 	 47.0 	 51.0 	 0.04081632653061224 
52.0 	 128 	 568 	 47.0 	 51.0 	 0.04081632653061224 
53.0 	 129 	 568 	 47.0 	 49.0 	 0.020833333333333332 
54.0 	 129 	 568 	 47.0 	 50.0 	 0.030927835051546393 
55.0 	 130 	 568 	 47.0 	 50.0 	 0.030927835051546393 
56.0 	 130 	 568 	 47.0 	 50.0 	 0.030927835051546393 
57.0 	 131 	 568 	 47.0 	 51.0 	 0.04081632653061224 
58.0 	 131 	 568 	 47.0 	 51.0 	 0.04081632653061224 
59.0 	 132 	 568 	 47.0 	 50.0 	 0.030927835051546393 
60.0 	 133 	 568 	 47.0 	 50.0 	 0.030927835051546393 
61.0 	 134 	 568 	 47.0 	 50.0 	 0.030927835051546393 
62.0 	 135 	 568 	 47.0 	 49.0 	 0.020833333333333332 
63.0 	 137 	 568 	 46.0 	 49.0 	 0.031578947368421054 
64.0 	 138 	 568 	 47.0 	 49.0 	 0.020833333333333332 
65.0 	 139 	 568 	 46.0 	 49.0 	 0.031578947368421054 
66.0 	 141 	 568 	 46.0 	 49.0 	 0.031578947368421054 
67.0 	 142 	 568 	 47.0 	 51.0 	 0.04081632653061224 
68.0 	 144 	 568 	 47.0 	 51.0 	 0.04081632653061224 
69.0 	 145 	 568 	 49.0 	 47.0 	 0.020833333333333332 
70.0 	 146 	 568 	 47.0 	 50.0 	 0.030927835051546393 
71.0 	 147 	 568 	 47.0 	 50.0 	 0.030927835051546393 
72.0 	 149 	 568 	 46.0 	 51.0 	 0.05154639175257732 
73.0 	 151 	 568 	 45.0 	 51.0 	 0.0625 
74.0 	 153 	 568 	 45.0 	 52.0 	 0.07216494845360824 
75.0 	 155 	 568 	 44.0 	 51.0 	 0.07368421052631578 
76.0 	 156 	 568 	 46.0 	 53.0 	 0.0707070707070707 
77.0 	 158 	 568 	 45.0 	 53.0 	 0.08163265306122448 
78.0 	 159 	 568 	 44.0 	 52.0 	 0.08333333333333333 
79.0 	 161 	 568 	 45.0 	 54.0 	 0.09090909090909091 
80.0 	 163 	 568 	 44.0 	 53.0 	 0.09278350515463918 
81.0 	 165 	 568 	 44.0 	 52.0 	 0.08333333333333333 
82.0 	 166 	 568 	 44.0 	 53.0 	 0.09278350515463918 
83.0 	 168 	 568 	 44.0 	 53.0 	 0.09278350515463918 
84.0 	 170 	 568 	 53.0 	 44.0 	 0.09278350515463918 
85.0 	 172 	 568 	 44.0 	 53.0 	 0.09278350515463918 
86.0 	 173 	 568 	 44.0 	 54.0 	 0.10204081632653061 
87.0 	 175 	 568 	 44.0 	 53.0 	 0.09278350515463918 
88.0 	 177 	 568 	 44.0 	 53.0 	 0.09278350515463918 
89.0 	 178 	 568 	 44.0 	 55.0 	 0.1111111111111111 
