frame 	 x 	 y 	 width 	 height 	 deformation 
1.0 	 218 	 569 	 34.0 	 34.0 	 0.0 
2.0 	 218 	 568 	 33.0 	 32.0 	 0.015384615384615385 
3.0 	 218 	 568 	 33.0 	 33.0 	 0.0 
4.0 	 218 	 568 	 34.0 	 35.0 	 0.014492753623188406 
5.0 	 218 	 568 	 33.0 	 33.0 	 0.0 
6.0 	 218 	 568 	 34.0 	 35.0 	 0.014492753623188406 
7.0 	 218 	 568 	 34.0 	 35.0 	 0.014492753623188406 
8.0 	 218 	 568 	 33.0 	 33.0 	 0.0 
9.0 	 218 	 568 	 33.0 	 35.0 	 0.029411764705882353 
10.0 	 218 	 568 	 34.0 	 35.0 	 0.014492753623188406 
11.0 	 219 	 568 	 33.0 	 34.0 	 0.014925373134328358 
12.0 	 219 	 568 	 33.0 	 34.0 	 0.014925373134328358 
13.0 	 219 	 568 	 34.0 	 33.0 	 0.014925373134328358 
14.0 	 219 	 568 	 34.0 	 33.0 	 0.014925373134328358 
15.0 	 219 	 568 	 34.0 	 33.0 	 0.014925373134328358 
16.0 	 219 	 568 	 34.0 	 33.0 	 0.014925373134328358 
17.0 	 219 	 568 	 34.0 	 33.0 	 0.014925373134328358 
18.0 	 219 	 568 	 34.0 	 33.0 	 0.014925373134328358 
19.0 	 219 	 568 	 34.0 	 33.0 	 0.014925373134328358 
20.0 	 219 	 568 	 34.0 	 33.0 	 0.014925373134328358 
21.0 	 219 	 568 	 34.0 	 33.0 	 0.014925373134328358 
22.0 	 219 	 568 	 34.0 	 33.0 	 0.014925373134328358 
23.0 	 219 	 568 	 34.0 	 33.0 	 0.014925373134328358 
24.0 	 219 	 568 	 34.0 	 33.0 	 0.014925373134328358 
25.0 	 219 	 568 	 34.0 	 33.0 	 0.014925373134328358 
26.0 	 219 	 568 	 34.0 	 33.0 	 0.014925373134328358 
27.0 	 219 	 568 	 34.0 	 33.0 	 0.014925373134328358 
28.0 	 220 	 568 	 34.0 	 35.0 	 0.014492753623188406 
29.0 	 220 	 568 	 34.0 	 34.0 	 0.0 
30.0 	 220 	 568 	 34.0 	 34.0 	 0.0 
31.0 	 220 	 568 	 35.0 	 35.0 	 0.0 
32.0 	 220 	 568 	 34.0 	 33.0 	 0.014925373134328358 
