frame 	 x 	 y 	 width 	 height 	 deformation 
1.0 	 112 	 572 	 48.0 	 58.0 	 0.09433962264150944 
2.0 	 112 	 572 	 49.0 	 58.0 	 0.08411214953271028 
3.0 	 112 	 572 	 49.0 	 56.0 	 0.06666666666666667 
4.0 	 112 	 572 	 49.0 	 58.0 	 0.08411214953271028 
5.0 	 111 	 572 	 49.0 	 58.0 	 0.08411214953271028 
6.0 	 112 	 572 	 49.0 	 57.0 	 0.07547169811320754 
7.0 	 112 	 572 	 50.0 	 58.0 	 0.07407407407407407 
8.0 	 112 	 571 	 50.0 	 57.0 	 0.06542056074766354 
9.0 	 112 	 572 	 50.0 	 58.0 	 0.07407407407407407 
10.0 	 112 	 572 	 51.0 	 58.0 	 0.06422018348623854 
11.0 	 112 	 572 	 50.0 	 57.0 	 0.06542056074766354 
12.0 	 112 	 571 	 50.0 	 56.0 	 0.05660377358490566 
13.0 	 112 	 572 	 50.0 	 57.0 	 0.06542056074766354 
14.0 	 112 	 572 	 50.0 	 57.0 	 0.06542056074766354 
15.0 	 112 	 572 	 56.0 	 51.0 	 0.04672897196261682 
16.0 	 112 	 572 	 50.0 	 58.0 	 0.07407407407407407 
17.0 	 112 	 572 	 50.0 	 58.0 	 0.07407407407407407 
18.0 	 112 	 572 	 49.0 	 56.0 	 0.06666666666666667 
19.0 	 112 	 572 	 58.0 	 50.0 	 0.07407407407407407 
20.0 	 112 	 572 	 58.0 	 50.0 	 0.07407407407407407 
21.0 	 112 	 572 	 49.0 	 56.0 	 0.06666666666666667 
22.0 	 112 	 572 	 49.0 	 57.0 	 0.07547169811320754 
23.0 	 112 	 572 	 49.0 	 59.0 	 0.09259259259259259 
24.0 	 112 	 572 	 49.0 	 57.0 	 0.07547169811320754 
25.0 	 112 	 572 	 50.0 	 56.0 	 0.05660377358490566 
26.0 	 112 	 572 	 57.0 	 50.0 	 0.06542056074766354 
27.0 	 112 	 572 	 49.0 	 57.0 	 0.07547169811320754 
28.0 	 112 	 572 	 49.0 	 56.0 	 0.06666666666666667 
29.0 	 112 	 572 	 50.94590759277344 	 57.712158203125 	 0.06227103860896235 
30.0 	 112 	 572 	 57.0 	 50.0 	 0.06542056074766354 
31.0 	 112 	 572 	 50.0 	 57.0 	 0.06542056074766354 
32.0 	 112 	 572 	 51.0 	 57.0 	 0.05555555555555555 
33.0 	 112 	 572 	 51.0 	 57.0 	 0.05555555555555555 
34.0 	 112 	 571 	 51.36912155151367 	 56.356414794921875 	 0.04629629531265011 
