frame 	 x 	 y 	 width 	 height 	 deformation 
1.0 	 105 	 572 	 47.0 	 61.0 	 0.12962962962962962 
2.0 	 106 	 572 	 48.0 	 61.0 	 0.11926605504587157 
3.0 	 106 	 572 	 48.0 	 62.0 	 0.12727272727272726 
4.0 	 106 	 572 	 47.0 	 61.0 	 0.12962962962962962 
5.0 	 107 	 572 	 48.0 	 60.0 	 0.1111111111111111 
6.0 	 107 	 572 	 48.0 	 62.0 	 0.12727272727272726 
7.0 	 107 	 572 	 48.0 	 61.0 	 0.11926605504587157 
8.0 	 107 	 572 	 48.0 	 59.0 	 0.102803738317757 
9.0 	 107 	 572 	 48.0 	 60.0 	 0.1111111111111111 
10.0 	 107 	 572 	 48.0 	 60.0 	 0.1111111111111111 
11.0 	 107 	 572 	 48.0 	 59.0 	 0.102803738317757 
12.0 	 108 	 572 	 48.0 	 60.0 	 0.1111111111111111 
13.0 	 107 	 572 	 48.0 	 61.0 	 0.11926605504587157 
14.0 	 108 	 572 	 48.0 	 60.0 	 0.1111111111111111 
15.0 	 108 	 572 	 48.0 	 60.0 	 0.1111111111111111 
16.0 	 108 	 572 	 48.0 	 60.0 	 0.1111111111111111 
17.0 	 108 	 572 	 48.0 	 59.0 	 0.102803738317757 
18.0 	 108 	 572 	 48.0 	 59.0 	 0.102803738317757 
19.0 	 108 	 572 	 48.0 	 59.0 	 0.102803738317757 
20.0 	 108 	 572 	 48.0 	 59.0 	 0.102803738317757 
21.0 	 109 	 572 	 48.0 	 60.0 	 0.1111111111111111 
22.0 	 109 	 572 	 48.0 	 60.0 	 0.1111111111111111 
23.0 	 109 	 572 	 48.0 	 60.0 	 0.1111111111111111 
24.0 	 109 	 572 	 48.0 	 59.0 	 0.102803738317757 
25.0 	 109 	 572 	 48.0 	 60.0 	 0.1111111111111111 
26.0 	 109 	 572 	 48.0 	 59.0 	 0.102803738317757 
27.0 	 109 	 572 	 48.0 	 59.0 	 0.102803738317757 
28.0 	 109 	 572 	 48.0 	 60.0 	 0.1111111111111111 
29.0 	 109 	 572 	 48.0 	 59.0 	 0.102803738317757 
30.0 	 110 	 572 	 48.0 	 59.0 	 0.102803738317757 
31.0 	 109 	 572 	 49.0 	 60.0 	 0.10091743119266056 
32.0 	 109 	 572 	 49.0 	 59.0 	 0.09259259259259259 
33.0 	 110 	 572 	 48.0 	 58.0 	 0.09433962264150944 
34.0 	 110 	 572 	 49.0 	 60.0 	 0.10091743119266056 
35.0 	 110 	 572 	 59.0 	 49.0 	 0.09259259259259259 
36.0 	 110 	 572 	 48.0 	 58.0 	 0.09433962264150944 
37.0 	 110 	 572 	 49.0 	 60.0 	 0.10091743119266056 
38.0 	 110 	 572 	 48.0 	 60.0 	 0.1111111111111111 
39.0 	 110 	 572 	 48.0 	 58.0 	 0.09433962264150944 
40.0 	 110 	 572 	 49.0 	 59.0 	 0.09259259259259259 
41.0 	 110 	 572 	 48.0 	 60.0 	 0.1111111111111111 
42.0 	 110 	 572 	 48.0 	 59.0 	 0.102803738317757 
43.0 	 111 	 572 	 60.1248893737793 	 48.73911666870117 	 0.10458711854343497 
44.0 	 111 	 572 	 48.0 	 60.0 	 0.1111111111111111 
45.0 	 111 	 572 	 48.0 	 59.0 	 0.102803738317757 
46.0 	 111 	 572 	 48.0 	 59.0 	 0.102803738317757 
47.0 	 111 	 572 	 49.0 	 60.0 	 0.10091743119266056 
48.0 	 111 	 572 	 48.0 	 59.0 	 0.102803738317757 
49.0 	 111 	 572 	 48.0 	 59.0 	 0.102803738317757 
