frame 	 x 	 y 	 width 	 height 	 deformation 
1.0 	 964 	 511 	 30.0 	 31.0 	 0.01639344262295082 
2.0 	 963 	 511 	 31.11269760131836 	 30.405588150024414 	 0.011494297063999561 
3.0 	 963 	 511 	 31.11269760131836 	 30.405588150024414 	 0.011494297063999561 
4.0 	 963 	 511 	 31.11269760131836 	 30.405588150024414 	 0.011494297063999561 
5.0 	 963 	 511 	 30.405588150024414 	 30.405588150024414 	 0.0 
6.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
7.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
8.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
9.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
10.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
11.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
12.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
13.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
14.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
15.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
16.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
17.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
18.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
19.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
20.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
21.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
22.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
23.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
24.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
25.0 	 963 	 511 	 30.405588150024414 	 30.405588150024414 	 0.0 
26.0 	 963 	 511 	 30.0 	 31.0 	 0.01639344262295082 
